DISTRICT GEO CODE,UPAJILA GEO CODE,MOUJA NAME,CS JL NO,CS DISTRICT,CS UPAJILA NAME,SA JL NO,SA DISTRICT,SA UPAJILA NAME,RS JL NO,RS DISTRICT,RS UPAJILA NAME
38,47,নওসাপুর,30,বগুড়া,জয়পুরহাট,30,বগুড়া,জয়পুরহাট,30,জয়পুরহাট,জয়পুরহাট 
38,47,বাশকাটা,183,বগুড়া,জয়পুরহাট,75,বগুড়া,জয়পুরহাট,67,জয়পুরহাট,জয়পুরহাট 
38,47,কমরপুর,16,বগুড়া,জয়পুরহাট,16,বগুড়া,জয়পুরহাট,16,জয়পুরহাট,জয়পুরহাট 
38,47,নিক্তিপাড়া,52,বগুড়া,জয়পুরহাট,52,বগুড়া,জয়পুরহাট,25,জয়পুরহাট,জয়পুরহাট 
38,47,তেরগাঁতী,19,বগুড়া,জয়পুরহাট ,19,বগুড়া,জয়পুরহাট ,18,জয়পুরহাট,জয়পুরহাট সদর
38,47,মল্লিকপুর,82,বগুড়া,জয়পুরহাট,42,বগুড়া,জয়পুরহাট,39,জয়পুরহাট,জয়পুরহাট 
38,47,মোজাহিদপুর,44,বগুড়া,জয়পুরহাট,44,বগুড়া,জয়পুরহাট,40,জয়পুরহাট,জয়পুরহাট 
38,47,ঘাসুরিয়া,54,বগুড়া,জয়পুরহাট,54,বগুড়া,জয়পুরহাট,49,জয়পুরহাট,জয়পুরহাট 
38,47,দেবরাইল,71,বগুড়া,জয়পুরহাট,71,বগুড়া,জয়পুরহাট,63,জয়পুরহাট,জয়পুরহাট 
38,47,মলয়পুর,181,বগুড়া,জয়পুরহাট,74,বগুড়া,জয়পুরহাট,66,জয়পুরহাট,জয়পুরহাট 
38,47,দিওর,72,বগুড়া,জয়পুরহাট,72,বগুড়া,জয়পুরহাট,65,জয়পুরহাট,জয়পুরহাট 
38,47,শালগাঁও,124,বগুড়া,জয়পুরহাট,126,বগুড়া,জয়পুরহাট,117,জয়পুরহাট,জয়পুরহাট 
38,47,ইছাহাকপুর,171,বগুড়া,জয়পুরহাট,168,বগুড়া,জয়পুরহাট,159,জয়পুরহাট,জয়পুরহাট 
38,47,নারায়নপাড়া,172,বগুড়া,জয়পুরহাট,163,বগুড়া,জয়পুরহাট,154,জয়পুরহাট,জয়পুরহাট 
38,47,বিলাসবাড়ী,87,বগুড়া,জয়পুরহাট,85,বগুড়া,জয়পুরহাট,77,জয়পুরহাট,জয়পুরহাট 
38,47,আউষগাড়া,102,বগুড়া,জয়পুরহাট,110,বগুড়া,জয়পুরহাট,101,জয়পুরহাট,জয়পুরহাট 
38,47,চক জয়কৃষ্ণপুর,93,বগুড়া,জয়পুরহাট,89,বগুড়া,জয়পুরহাট,81,জয়পুরহাট,জয়পুরহাট 
38,47,আটঠোকা,14,বগুড়া,জয়পুরহাট,14,বগুড়া,জয়পুরহাট,14,জয়পুরহাট,জয়পুরহাট 
38,47,চক কামাল,75,বগুড়া,জয়পুরহাট,83,বগুড়া,জয়পুরহাট,75,জয়পুরহাট,জয়পুরহাট 
38,47,পালী,170,বগুড়া,জয়পুরহাট,165,বগুড়া,জয়পুরহাট,156,জয়পুরহাট,জয়পুরহাট 
38,47,তেকানা,74,বগুড়া,জয়পুরহাট,78,বগুড়া,জয়পুরহাট,70,জয়পুরহাট,জয়পুরহাট 
38,47,কুচকুড়ি,76,বগুড়া,জয়পুরহাট,81,বগুড়া,জয়পুরহাট,73,জয়পুরহাট,জয়পুরহাট 
38,47,দেওনাহার,185,বগুড়া,জয়পুরহাট,76,বগুড়া,জয়পুরহাট,68,জয়পুরহাট,জয়পুরহাট 
38,47,উদপুর,28,বগুড়া,জয়পুরহাট,28,বগুড়া,জয়পুরহাট,29,জয়পুরহাট,জয়পুরহাট 
38,47,মহদীপুর,23,বগুড়া,জয়পুরহাট ,23,বগুড়া,জয়পুরহাট ,22,জয়পুরহাট,জয়পুরহাট সদর
38,47,ভাতকোটা,27,বগুড়া,জয়পুরহাট,27,বগুড়া,জয়পুরহাট,27,জয়পুরহাট,জয়পুরহাট 
38,47,ছাওয়ালপাড়া,79,বগুড়া,জয়পুরহাট,96,বগুড়া,জয়পুরহাট,88,জয়পুরহাট,জয়পুরহাট 
38,47,রহিমাপুর,8,বগুড়া,জয়পুরহাট,8,বগুড়া,জয়পুরহাট,8,জয়পুরহাট,জয়পুরহাট সদর
38,47,সুন্দরপুর,26,বগুড়া,জয়পুরহাট ,26,বগুড়া,জয়পুরহাট ,28,জয়পুরহাট,জয়পুরহাট সদর
38,47,আমদৈ গোপালপুর,137,বগুড়া,জয়পুরহাট,139,বগুড়া,জয়পুরহাট,130,জয়পুরহাট,জয়পুরহাট 
38,47,মুরারীপুর,135,বগুড়া,জয়পুরহাট,146,বগুড়া,জয়পুরহাট,137,জয়পুরহাট,জয়পুরহাট 
38,47,মাধাইনগর,12,বগুড়া,জয়পুরহাট ,12,বগুড়া,জয়পুরহাট ,12,জয়পুরহাট,জয়পুরহাট সদর
38,47,ধলাহার,5,বগুড়া,জয়পুরহাট ,5,বগুড়া,জয়পুরহাট ,5,জয়পুরহাট,জয়পুরহাট সদর
38,47,ছোট বালিয়াতোর,7,বগুড়া,জয়পুরহাট ,7,বগুড়া,জয়পুরহাট ,7,জয়পুরহাট,জয়পুরহাট সদর
38,47,জগদিশপুর,20,বগুড়া,জয়পুরহাট,20,বগুড়া,জয়পুরহাট,19,জয়পুরহাট,জয়পুরহাট 
38,47,থিপুর,11,বগুড়া,জয়পুরহাট ,11,বগুড়া,জয়পুরহাট ,11,জয়পুরহাট,জয়পুরহাট সদর
38,47,সেখপাড়া,13,বগুড়া,জয়পুরহাট,13,বগুড়া,জয়পুরহাট,13,জয়পুরহাট,জয়পুরহাট সদর
38,47,নেজামপুর,21,বগুড়া,জয়পুরহাট,21,বগুড়া,জয়পুরহাট,20,জয়পুরহাট,জয়পুরহাট 
38,47,দোগর,15,বগুড়া,জয়পুরহাট ,15,বগুড়া,জয়পুরহাট ,15,জয়পুরহাট,জয়পুরহাট সদর
38,47,কল্যানপুর,1,বগুড়া,জয়পুরহাট ,1,বগুড়া,জয়পুরহাট ,1,জয়পুরহাট,জয়পুরহাট সদর 
38,47,দরিয়াপাড়া,3,বগুড়া,জয়পুরহাট,3,বগুড়া,জয়পুরহাট,3,জয়পুরহাট,জয়পুরহাট 
38,47,রামকৃষ্ণপুর,2,বগুড়া,জয়পুরহাট ,2,বগুড়া,জয়পুরহাট ,2,জয়পুরহাট,জয়পুরহাট সদর
38,47,উত্তর সেখপুর,6,বগুড়া,জয়পুরহাট ,6,বগুড়া,জয়পুরহাট ,6,জয়পুরহাট,জয়পুরহাট সদর
38,47,ওয়াদাপুর,18,বগুড়া,জয়পুরহাট,18,বগুড়া,জয়পুরহাট,17,জয়পুরহাট,জয়পুরহাট 
38,47,ছোট হেলকুন্ডা,130,বগুড়া,জয়পুরহাট,128,বগুড়া,জয়পুরহাট,119,জয়পুরহাট,জয়পুরহাট 
38,47,গদনসহর,120,বগুড়া,জয়পুরহাট,120,বগুড়া,জয়পুরহাট,111,জয়পুরহাট,জয়পুরহাট 
38,47,নাকুরীয়া,100,বগুড়া,জয়পুরহাট,99,বগুড়া,জয়পুরহাট,91,জয়পুরহাট,জয়পুরহাট 
38,47,রঘুনাথপুর,10,বগুড়া,জয়পুরহাট ,10,বগুড়া,জয়পুরহাট ,10,জয়পুরহাট,জয়পুরহাট সদর
38,47,চক উজ্জল,33,বগুড়া,জয়পুরহাট,33,বগুড়া,জয়পুরহাট,33,জয়পুরহাট,জয়পুরহাট 
38,47,রাজনগর,29,বগুড়া,জয়পুরহাট,29,বগুড়া,জয়পুরহাট,31,জয়পুরহাট,জয়পুরহাট 
38,47,ঈশ্বরপুর,46,বগুড়া,জয়পুরহাট,46,বগুড়া,জয়পুরহাট,41,জয়পুরহাট,জয়পুরহাট 
38,47,বরকতপাড়া,35,বগুড়া,জয়পুরহাট,35,বগুড়া,জয়পুরহাট,34,জয়পুরহাট,জয়পুরহাট 
38,47,রামনগর,32,বগুড়া,জয়পুরহাট,32,বগুড়া,জয়পুরহাট,32,জয়পুরহাট,জয়পুরহাট 
38,47,ডালিম্বা,63,বগুড়া,জয়পুরহাট,63,বগুড়া,জয়পুরহাট,57,জয়পুরহাট,জয়পুরহাট 
38,47,খোর্দ্দ সগুনা,65,বগুড়া,জয়পুরহাট,65,বগুড়া,জয়পুরহাট,59,জয়পুরহাট,জয়পুরহাট 
38,47,সিমুলিয়া,60,বগুড়া,জয়পুরহাট,60,বগুড়া,জয়পুরহাট,54,জয়পুরহাট,জয়পুরহাট 
38,47,নামুজা,36,বগুড়া,জয়পুরহাট,36,বগুড়া,জয়পুরহাট,35,জয়পুরহাট,জয়পুরহাট 
38,47,বালিয়াতোর,9,বগুড়া,জয়পুরহাট,9,বগুড়া,জয়পুরহাট,9,জয়পুরহাট,জয়পুরহাট 
38,47,কৈকুড়ী,4,বগুড়া,জয়পুরহাট,4,বগুড়া,জয়পুরহাট,4,জয়পুরহাট,জয়পুরহাট 
38,47,মাধবপাড়া,170,বগুড়া,জয়পুরহাট,170,বগুড়া,জয়পুরহাট,161,জয়পুরহাট,জয়পুরহাট 
38,47,চকভারুনীয়া,49,বগুড়া,জয়পুরহাট,49,বগুড়া,জয়পুরহাট,45,জয়পুরহাট,জয়পুরহাট 
38,47,বাগুয়ান,51,বগুড়া,জয়পুরহাট,51,বগুড়া,জয়পুরহাট,47,জয়পুরহাট,জয়পুরহাট 
38,47,ফরিদপুর,86,বগুড়া,জয়পুরহাট,84,বগুড়া,জয়পুরহাট,76,জয়পুরহাট,জয়পুরহাট 
38,47,কদমগাছা,182,বগুড়া,জয়পুরহাট,77,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,নওসারা,30,বগুড়া,জয়পুরহাট,30,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,খাসপাহানন্দা,25,বগুড়া,জয়পুরহাট,25,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ভানুইকুশলিয়া,24,বগুড়া,জয়পুরহাট,24,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,আরাজী জগদীশপুর,17,বগুড়া,জয়পুরহাট,17,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চাঁদপুর,22,বগুড়া,জয়পুরহাট,22,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ধাওয়া,18,বগুড়া,জয়পুরহাট,18,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চকবরকত,35,বগুড়া,জয়পুরহাট,35,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পাহুনন্দা,39,বগুড়া,জয়পুরহাট,39,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ভুটিয়াপাড়া,34,বগুড়া,জয়পুরহাট,34,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চিরলা,40,বগুড়া,জয়পুরহাট,40,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ইছুয়া,45,বগুড়া,জয়পুরহাট,45,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পালিবাড়ী,83,বগুড়া,জয়পুরহাট,94,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চকমোহন,168,বগুড়া,জয়পুরহাট,104,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পুরান আপইল,119,বগুড়া,জয়পুরহাট,119,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কুজিসহর,99,বগুড়া,জয়পুরহাট,100,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,দুর্গাদহ,81,বগুড়া,জয়পুরহাট,97,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ভাদসা,84,বগুড়া,জয়পুরহাট,93,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পাকুরদাড়ী,82,বগুড়া,জয়পুরহাট,95,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,দেবীপুর খাস,97,বগুড়া,জয়পুরহাট,102,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,খঞ্জনপুর,103,বগুড়া,জয়পুরহাট,112,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,মহরুল,96,বগুড়া,জয়পুরহাট,103,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,খয়ের দাড়া,167,বগুড়া,জয়পুরহাট,105,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চকগোপাল,163,বগুড়া,জয়পুরহাট,109,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,নূরপুর,95,বগুড়া,জয়পুরহাট,91,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বারানসী,80,বগুড়া,জয়পুরহাট,98,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বেলআমলা,109,বগুড়া,জয়পুরহাট,117,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কান্দি,98,বগুড়া,জয়পুরহাট,101,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,হাতিল,104,বগুড়া,জয়পুরহাট,113,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বজরুগ ভারুনিয়া,111,বগুড়া,জয়পুরহাট,111,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,তেঘরবিশা,166,বগুড়া,জয়পুরহাট,106,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,মন্ডলপাড়া,164,বগুড়া,জয়পুরহাট,108,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কালুপাড়া,165,বগুড়া,জয়পুরহাট,107,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বলরামপর,118,বগুড়া,জয়পুরহাট,118,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,মাঙ্গনীপাড়া,106,বগুড়া,জয়পুরহাট,114,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,সাহাপুর,174,বগুড়া,জয়পুরহাট,167,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,হালট,129,বগুড়া,জয়পুরহাট,129,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,তুলট,127,বগুড়া,জয়পুরহাট,130,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বড়তাজপুর,123,বগুড়া,জয়পুরহাট,123,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,দস্তপুর,125,বগুড়া,জয়পুরহাট,125,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পারবাট্রা,122,বগুড়া,জয়পুরহাট,122,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বজরপুর,92,বগুড়া,জয়পুরহাট,92,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,গাঙ্গরাইল,118,বগুড়া,জয়পুরহাট,127,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পাতুরিয়া,59,বগুড়া,জয়পুরহাট,59,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,দোগাছী,50,বগুড়া,জয়পুরহাট,50,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,রাঘবপুর,55,বগুড়া,জয়পুরহাট,55,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,উত্তর জয়পুর,56,বগুড়া,জয়পুরহাট,56,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,খাসচিরলা,47,বগুড়া,জয়পুরহাট,47,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বিষ্ণুপুর,53,বগুড়া,জয়পুরহাট,53,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,মামুদপুর বুজরুগ,150,বগুড়া,জয়পুরহাট,181,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,থিয়ট,64,বগুড়া,জয়পুরহাট,64,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পন্ডিতপুর,88,বগুড়া,জয়পুরহাট,86,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জিতারপুর,62,বগুড়া,জয়পুরহাট,62,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জয়পুর,58,বগুড়া,জয়পুরহাট,58,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বুজরুগ,70,বগুড়া,জয়পুরহাট,70,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পার্ব্বতীপুর,89,বগুড়া,জয়পুরহাট,87,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ছিট ডালিম্বা,69,বগুড়া,জয়পুরহাট,69,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,হরিপুর,73,বগুড়া,জয়পুরহাট,73,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বড় মাঝিপারা,78,বগুড়া,জয়পুরহাট,80,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ছোটমাঝিপাড়া,66,বগুড়া,জয়পুরহাট,66,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কাজিকর,67,বগুড়া,জয়পুরহাট,67,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বিল্লা,61,বগুড়া,জয়পুরহাট,61,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,গোপালপুর,85,বগুড়া,জয়পুরহাট,82,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,তুপাড়া,79,বগুড়া,জয়পুরহাট,79,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কোচনাপুর,90,বগুড়া,জয়পুরহাট,90,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চক পাহুনন্দা,38,বগুড়া,জয়পুরহাট,38,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চক ঈশ্বরপুর,43,বগুড়া,জয়পুরহাট,43,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,নিধি,37,বগুড়া,জয়পুরহাট,37,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ভিটী,161,বগুড়া,জয়পুরহাট,161,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চান্দা,176,বগুড়া,জয়পুরহাট,171,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চক জগদীশপুর,94,বগুড়া,জয়পুরহাট,166,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,তাজপুর,169,বগুড়া,জয়পুরহাট,164,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,উড়ি,173,বগুড়া,জয়পুরহাট,169,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বাম্বু,179,বগুড়া,জয়পুরহাট,174,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জামালপুর বুজরুগ,177,বগুড়া,জয়পুরহাট,172,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কাদিপুর,154,বগুড়া,জয়পুরহাট,179,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কড়ই,149,বগুড়া,জয়পুরহাট,180,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,হানাইল,157,বগুড়া,জয়পুরহাট,178,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,হারাইল,158,বগুড়া,জয়পুরহাট,177,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,হিচমী,156,বগুড়া,জয়পুরহাট,175,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বেড়াইল,178,বগুড়া,জয়পুরহাট,173,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পূর্ব্ব মাধাইনগর,141,বগুড়া,জয়পুরহাট,134,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,আমদৈ  ,144,বগুড়া,জয়পুরহাট,138,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বঙ্কিলা,143,বগুড়া,জয়পুরহাট,136,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পাইকর,136,বগুড়া,জয়পুরহাট,144,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,গোবিন্দপুর,133,বগুড়া,জয়পুরহাট,148,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পূর্ব্ব সুন্দরপুর,139,বগুড়া,জয়পুরহাট,132,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,হেলকুন্ডা,131,বগুড়া,জয়পুরহাট,150,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,রাংতা,148,বগুড়া,জয়পুরহাট,143,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,তেঘরাদন্ডপানী,146,বগুড়া,জয়পুরহাট,140,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কাদোয়া,151,বগুড়া,জয়পুরহাট,141,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কেন্দুল,140,বগুড়া,জয়পুরহাট,133,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কুয়ারগাঁও,153,বগুড়া,জয়পুরহাট,182,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কয়তাহার,142,বগুড়া,জয়পুরহাট,135,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বিনোদপুর,152,বগুড়া,জয়পুরহাট,183,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কাশিয়াবাড়ী,113,বগুড়া,জয়পুরহাট,157,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,আরাজী আমগাঁও,117,বগুড়া,জয়পুরহাট,151,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পারুলীয়া,111,বগুড়া,জয়পুরহাট,155,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বামনপুর,114,বগুড়া,জয়পুরহাট,154,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,দেবীপুর ,160,বগুড়া,জয়পুরহাট,160,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ধারকী,184,বগুড়া,জয়পুরহাট,184,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,মিরগাঁও,147,বগুড়া,জয়পুরহাট,182,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জলাটুল,132,বগুড়া,জয়পুরহাট,149,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,গঙ্গাদাসপুর,134,বগুড়া,জয়পুরহাট,147,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,গোপীনাথপুর,115,বগুড়া,জয়পুরহাট,153,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বুলুপাড়া,105,বগুড়া,জয়পুরহাট,158,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জয়পুরহাট,162,বগুড়া,জয়পুরহাট,159,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,দাদরাজন্তিগ্রাম,159,বগুড়া,জয়পুরহাট,162,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,পেঁচুলিয়া,48,বগুড়া,জয়পুরহাট,48,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,শ্যামপুর,116,বগুড়া,জয়পুরহাট,152,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,কেশবপুর,112,বগুড়া,জয়পুরহাট,156,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,ভগবানপুর,92,বগুড়া,জয়পুরহাট,88,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,বনখুর,-,বগুড়া,জয়পুরহাট,-,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,মিটনা,-,বগুড়া,জয়পুরহাট,-,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জোরা,138,বগুড়া,জয়পুরহাট,145,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জুমনীপাড়া,-,বগুড়া,জয়পুরহাট,-,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চন্ডিপুর,68,বগুড়া,জয়পুরহাট,68,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,নওপাড়া,41,বগুড়া,জয়পুরহাট,41,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,চকশ্যাম,57,বগুড়া,জয়পুরহাট,57,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,আলিগাঁও,126,বগুড়া,জয়পুরহাট,124,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট 
38,47,জিতাপুর,-,বগুড়া,জয়পুরহাট,-,বগুড়া,জয়পুরহাট,-,জয়পুরহাট,জয়পুরহাট
38,74,উচনা,28,বগুড়া,পাঁচবিবি,1,বগুড়া,পাঁচবিবি,1,জয়পুরহাট,পাঁচবিবি
38,74,সালুয়া,27,বগুড়া,পাঁচবিবি,2,বগুড়া,পাঁচবিবি,2,জয়পুরহাট,পাঁচবিবি
